Name,Slug,Collection ID,Item ID,Created On,Updated On,Published On,Post Body,Post Summary,Main Image,Thumbnail image,Featured?,Color,Pubdate,Creator/  text,Guid/  text,Post date/  text,Post type/  text,Images
"National Presvyteres Celebration This Sunday, June 5",national-presvyteres-celebration-this-sunday-june-5-presvyteres,632ff0c7692e3128504d4e21,632ff0c7692e3104864d5404,Fri Jun 24 2022 23:59:20 GMT+0000 (Coordinated Universal Time),Mon Jul 11 2022 18:28:20 GMT+0000 (Coordinated Universal Time),Tue Sep 27 2022 23:18:31 GMT+0000 (Coordinated Universal Time),,Join us this Sunday as we celebrate our Presvyteres and Diakonissa and come together to show our love and support for these amazing and strong women.,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/62cc5e62b142806fa32aa9a4_June%205%20Luncheon%20Digi%20Sign.png,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/62cc5e4cfee77212fb25a0ea_Presvyteres.png,false,,Tue May 31 2022 00:00:00 GMT+0000 (Coordinated Universal Time),Christine Psefteas,"<p id=""""><em id="""">“Growing up as the daughter of a Presvytera was awesome! I couldn’t have asked for a more amazing role model. &nbsp;My mother showed me what it means to give without being asked, what it means to help others, what it means to be strong and resilient, but the most important thing my mother showed me was what it means to love. Love my family, my children, and everyone I come in contact with, even when it isn’t easy.</em></p><p id=""""><em id="""">There is a popular saying, ‘the woman behind the man’ but truly, Presvyteres and Diakonisses are ‘the women </em><strong id=""""><em id="""">beside</em></strong><em id=""""> the men’. Their love and devotion to our Church and to us, is one of sacrifice. &nbsp;They sacrifice the time they could spend with their spouse as a family unit, so that we can have spiritual guidance from our Priests and our Deacons. &nbsp;They oftentimes provide us the shoulder we need to cry on, the ear to complain to, and the arms to hug us.”</em> – Christine Psefteas</p><p id=""""><strong id="""">Please join us this Sunday as we celebrate our Presvyteres and Diakonissa and come together to show our love and support for these amazing and strong women. &nbsp;We will also be recognizing Anna Teodosiadis’ 5-year anniversary as our Parish youth director.</strong></p><p id="""">‍</p><p id="""">‍</p>",Tue May 31 2022 00:00:00 GMT+0000 (Coordinated Universal Time),attachment,
NEW COURSE: Resurrection Golf Tournament @ Callippe Reserve!,new-course-resurrection-golf-tournament-callippe-reserve,632ff0c7692e3128504d4e21,642cb2c5d1b4b64c73d86d51,Tue Apr 04 2023 23:29:09 GMT+0000 (Coordinated Universal Time),Tue Apr 04 2023 23:29:09 GMT+0000 (Coordinated Universal Time),Tue Apr 04 2023 23:29:09 GMT+0000 (Coordinated Universal Time),"<figure class=""w-richtext-figure-type-image w-richtext-align-fullwidth"" style=""max-width:1280px"" data-rt-type=""image"" data-rt-align=""fullwidth"" data-rt-max-width=""1280px""><div><img src=""https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/642cb20cfae6a84a73dd01d0_2023%20Golf%20StD%20Digi%20Sign.png"" loading=""lazy""></div></figure>","Save the Date: Thursday, September 21st. Come for a wonderful day of camaraderie, Greek cuisine, surprises on the course, and great golf!",,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/642cb20cfae6a84a73dd01d0_2023%20Golf%20StD%20Digi%20Sign.png,false,,Tue Apr 04 2023 00:00:00 GMT+0000 (Coordinated Universal Time),Karen Ries,,Tue Apr 04 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,
New Year's Eve Tickets SOLD OUT!,new-years-eve-tickets-on-sale,632ff0c7692e3128504d4e21,6387fd6ae1c58906a89b2a25,Thu Dec 01 2022 01:03:38 GMT+0000 (Coordinated Universal Time),Sat Dec 31 2022 04:52:50 GMT+0000 (Coordinated Universal Time),Wed Jan 04 2023 22:27:08 GMT+0000 (Coordinated Universal Time),"<p id="""">That's Right - We've completely sold out seating for this year's New Year's Eve Party. No tickets will be available at the door for ringing in the New Year with your Resurrection Family.<br><br><strong id="""">Questions?</strong>&nbsp;Contact Renee Taylor at:<a href=""http://renee@resurrectiongoc.com"" id=""""> renee@resurrectiongoc.com </a></p>",Don't Delay - Get your tickets TODAY. Only 275 tickets will be sold! ,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/6387f959098545830fe748eb_NYE%202023%20Flyer%20TICKETS.png,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/6387fc2158a7ac342a341b20_NYE%20Digi%20Sign%20TICKETS%20Dec%201.png,true,,Thu Dec 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time),Renee Taylor,,Thu Dec 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time),,
"Oh, The Places You'll Go! Graduation Sunday - May 21st",oh-the-places-youll-go-graduation-sunday-may-21st,632ff0c7692e3128504d4e21,644ee57866551004c655fb29,Sun Apr 30 2023 22:02:32 GMT+0000 (Coordinated Universal Time),Sun Apr 30 2023 22:02:32 GMT+0000 (Coordinated Universal Time),Sun Apr 30 2023 22:02:32 GMT+0000 (Coordinated Universal Time),"<figure class=""w-richtext-figure-type-image w-richtext-align-fullwidth"" style=""max-width:1280px"" data-rt-type=""image"" data-rt-align=""fullwidth"" data-rt-max-width=""1280px""><div><img src=""https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/644ee41d49e1529e13302401_Sunday%20School%20Grad%20flyer.png"" loading=""lazy""></div></figure><p>Hard to believe this school year is already coming to a close!&nbsp;<br><br>Our Ladies Philoptochos Society, Parish Council, and Sunday School will be honoring all of our graduates - High School, College, and Sunday School - after the Divine Liturgy on Sunday, May 21st. </p>","Join in celebration as we honor our Sunday School, High School, and College graduates on Sunday, May 21st!",,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/644ee55e665510a27655fb26_Graduation.jpg,true,,Sun Apr 30 2023 00:00:00 GMT+0000 (Coordinated Universal Time),Heba Khoury,,Sun Apr 30 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,
Our Core Value: Act with Integrity ,our-core-value-act-with-integrity,632ff0c7692e3128504d4e21,647e75b050d972ca66bed229,Mon Jun 05 2023 23:54:24 GMT+0000 (Coordinated Universal Time),Mon Jun 05 2023 23:54:24 GMT+0000 (Coordinated Universal Time),Mon Jun 05 2023 23:54:24 GMT+0000 (Coordinated Universal Time),"<p id=""""><strong>INTEGRITY</strong><br><br>It isn’t very often that we hear the word “integrity” in the religious language of our Greek Orthodox Church. Yet, if we scratch the surface, we will discover profound meanings that speak directly to the way we are to be and to live our Orthodox Christian life.<br><br></p><p id="""">We can start with its dictionary meanings. My Greek-English dictionary uses two words to provide the equivalent of the English word “integrity.” And both of them are highly instructive.<br><br></p><p id="""">In the classical Greek language, the first word is&nbsp;<em id="""">“akeraios”&nbsp;</em>It was used by ancient Greek writers to express meanings such as “pure,” unmixed,” “uncontaminated,” “guileless,” “incorruptible,” “without reservation.” Church Fathers used the word to mean, in addition, “soundness,” simplicity,” and “innocence.”<br><br></p><p id="""">The second Greek word for integrity is&nbsp;<em id="""">“olokleros” </em>pointing in classical Greek to “wholeness,” or “completeness.” Among the Church Fathers, the word came to mean “whole,” “healthy,” and “perfect.”<br><br></p><p id="""">In the New Testament,&nbsp;<em id="""">“akeraios”</em>&nbsp;is used three times. Jesus says, “be . . . innocent as doves” (Matthew 10:16). To the Roman Christians St. Paul writes, “I would have you wise as to what is good and guileless as to what is evil” (Romans 16:19). He instructs the Christians of the Greek city of Philippi to be “blameless and innocent, children of God without blemish in the midst of a crooked and perverse generation, among whom you shine as lights in the world.”<br><br></p><p id="""">Also, in the New Testament&nbsp;<em id="""">“olokleros”</em>&nbsp;is used two times. Again, St. Paul writing to the Christian believers in Thessaloniki, prays, “May the God of peace himself sanctify you wholly; and may your spirit and soul and body be kept sound and blameless at the coming of our Lord Jesus Christ” (1 Thessalonians 5:23). The Apostle James (<em id="""">Iakovos</em>) exhorts his readers, “Let steadfastness have its full effect, that you may be perfect and complete, lacking in nothing” (James 1:4).</p><p id="""">Integrity is at the heart of Jesus’ teaching in the Sermon on the Mount (Matthew 5-7). There, Jesus affirms the Old Testament virtues in the Ten Commandments – but insists that the mere external appearance of following them is not good enough. He is concerned that the inner person, with his or her dispositions, motives, and intents be in harmony with the external moral requirements. He is calling us to spiritual and moral integrity. Thus, as James says, “let your yes be yes and your no be no” (James 5:12).<br></p><p id="""">In the wake of the 1990’s business climate of “greed is good” that led corporate executives to trade integrity for deceit, dishonesty, and self-serving greed, the message is clear. Integrity of character is an essential aspect of human being and living. The businessman –and everyone, no matter what his or her occupation - is called to be a person of integrity.<br></p><p id="""">In mathematics, an&nbsp;<em id="""">integer</em>&nbsp;is a whole and complete number. In Christian theology, “salvation” means “wholeness” of our human nature, fulfilling our purpose to be the image and likeness of God. Spiritually, morally, and as individual persons in community, moral and spiritual integrity is essential for being fully and truly human – that is, God-like.</p><p id=""""><em id="""">By Father Stanley Harakas</em></p><p id="""">‍</p>","It isn’t very often that we hear the word “integrity” in the religious language of our Greek Orthodox Church. Yet, if we scratch the surface, we will discover profound meanings that speak directly to the way we are to be and to live our Orthodox Christian life.",https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/647e757a50d972ca66be90f3_Core%20Values%205.PNG,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/647e756bce5e3bc480457b19_INTEGRITY.png,false,,Mon Jun 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time),Fr. Stanley Harakas,,Mon Jun 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,
Palm Sunday Luncheon - April 9,palm-sunday-luncheon-april-9,632ff0c7692e3128504d4e21,642ca0b1711f6696f39e524c,Tue Apr 04 2023 22:12:01 GMT+0000 (Coordinated Universal Time),Sat Apr 15 2023 17:12:34 GMT+0000 (Coordinated Universal Time),Sat Apr 15 2023 17:12:34 GMT+0000 (Coordinated Universal Time),"<figure class=""w-richtext-figure-type-image w-richtext-align-fullwidth"" style=""max-width:1280px"" data-rt-type=""image"" data-rt-align=""fullwidth"" data-rt-max-width=""1280px""><div><img src=""https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/642ca08225bb666023f74ebe_2023%20Palm%20Sunday%20Luncheon.png"" loading=""lazy""></div></figure>",,,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/642ca08225bb666023f74ebe_2023%20Palm%20Sunday%20Luncheon.png,false,,Tue Apr 04 2023 00:00:00 GMT+0000 (Coordinated Universal Time),Renee Taylor,,Tue Apr 04 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,
Pizza and Project Mexico - St. Paraskevi Seniors,pizza-and-project-mexico-st-paraskevi-seniors,632ff0c7692e3128504d4e21,63db3c84717983da8b3771de,Thu Feb 02 2023 04:31:00 GMT+0000 (Coordinated Universal Time),Wed Mar 01 2023 00:33:13 GMT+0000 (Coordinated Universal Time),Wed Mar 01 2023 00:33:13 GMT+0000 (Coordinated Universal Time),"<figure class=""w-richtext-figure-type-image w-richtext-align-fullwidth"" style=""max-width:1280px"" data-rt-type=""image"" data-rt-align=""fullwidth"" data-rt-max-width=""1280px""><div><img src=""https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/63db39a2c1e0436d6705b2e3_St%20Paraskevi%20Pizza%20PM%20v2.png"" loading=""lazy""></div></figure><h3>All are welcome - annual dues is just $10!&nbsp;Contact Helen Garedakis at (510) 351-8645 to join.</h3>",Pizza and Project Mexico - Spend the Afternoon with Us!,,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/63db39a2c1e0436d6705b2e3_St%20Paraskevi%20Pizza%20PM%20v2.png,false,,Wed Feb 01 2023 00:00:00 GMT+0000 (Coordinated Universal Time),George Georgiou,,Wed Feb 01 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,
Project Mexico Fundraiser - June 28 @ El Nido,project-mexico-fundraiser-june-28-el-nido,632ff0c7692e3128504d4e21,647687c8f617dd215830777f,Tue May 30 2023 23:33:28 GMT+0000 (Coordinated Universal Time),Mon Jun 26 2023 18:50:46 GMT+0000 (Coordinated Universal Time),Mon Jun 26 2023 18:50:46 GMT+0000 (Coordinated Universal Time),"<figure class=""w-richtext-figure-type-image w-richtext-align-fullwidth"" style=""max-width:816px"" data-rt-type=""image"" data-rt-align=""fullwidth"" data-rt-max-width=""816px""><div><img src=""https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/6476877cb92633ee2614fa78_El%20NiDO%20June%2028%202023.png"" loading=""lazy""></div></figure>",Dine in and 10% of your meal will be donated to Project Mexico!,,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/647687afa3a5d1b3f67aa727_2023%20Project%20Mexico%20Post%20card.png,false,,Tue May 30 2023 00:00:00 GMT+0000 (Coordinated Universal Time),Mark Fridell,,Tue May 30 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,
Project Mexico - Mission Accomplished!,project-mexico-mission-accomplished,632ff0c7692e3128504d4e21,632ff0c7692e31303b4d540a,Sat Jul 02 2022 03:44:47 GMT+0000 (Coordinated Universal Time),Fri Jul 29 2022 14:05:25 GMT+0000 (Coordinated Universal Time),Tue Sep 27 2022 23:18:31 GMT+0000 (Coordinated Universal Time),"<figure id="""" class=""w-richtext-figure-type-image w-richtext-align-fullwidth"" style=""max-width:441px"" data-rt-type=""image"" data-rt-align=""fullwidth"" data-rt-max-width=""441px""><div id=""""><img src=""https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/62c4b78e8884b37b2e877973_PM.png"" loading=""lazy"" id="""" width=""auto"" height=""auto""></div><figcaption id="""">Ministry Leader Mark Fridell</figcaption></figure><p id=""""><strong id="""">2022 Mission Trip</strong><br>Members from our parish teamed up with a group from Saints Constantine and Helen Greek Orthodox Church in Vallejo, to drive just over the border with the goal of building a small house for a member of the community. What were the requirements to fulfill such a task? An open heart, teamwork and faith that God will give the inspiration needed. No previous building experience required. The home’s recipient was presented with keys to a locking door to protect their simple belongings in their modest new home. The mission participants were enriched by a week packed with blessings, prayers, love and memories for a lifetime. Project Mexico as well as the homebuilding team greatly appreciate the continued support of our entire Resurrection parish.</p><figure id="""" class=""w-richtext-figure-type-image w-richtext-align-center"" data-rt-type=""image"" data-rt-align=""center""><div id=""""><img src=""https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/62c4b8f283a6f18873a8bfab_PM%20Logo.png"" loading=""lazy"" id="""" width=""auto"" height=""auto""></div></figure><p id="""">‍<br><em id="""">Since 1988, Project Mexico has been building safe, secure and weather-tight homes for some of the most impoverished families in Northern Mexico. Every home is constructed over the course of four days and built entirely with volunteer labor. Once complete, these homes are provided so that these families can build a brighter future for themselves and their children.</em></p><figure id="""" class=""w-richtext-figure-type-image w-richtext-align-fullwidth"" style=""max-width:551px"" data-rt-type=""image"" data-rt-align=""fullwidth"" data-rt-max-width=""551px""><div id=""""><img src=""https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/62c4b7bb41c194f465c7f1b2_PM%201.png"" loading=""lazy"" id="""" width=""auto"" height=""auto""></div></figure><figure id="""" class=""w-richtext-figure-type-image w-richtext-align-fullwidth"" style=""max-width:492px"" data-rt-type=""image"" data-rt-align=""fullwidth"" data-rt-max-width=""492px""><div id=""""><img src=""https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/62c4b969a9abb499301b3eed_PM%202.png"" loading=""lazy"" id="""" width=""auto"" height=""auto""></div></figure><figure id="""" class=""w-richtext-figure-type-image w-richtext-align-fullwidth"" style=""max-width:531px"" data-rt-type=""image"" data-rt-align=""fullwidth"" data-rt-max-width=""531px""><div id=""""><img src=""https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/62c4b82783a6f1bf44a837fd_PM%205.png"" loading=""lazy"" id="""" width=""auto"" height=""auto""></div></figure><figure id="""" class=""w-richtext-figure-type-image w-richtext-align-center"" data-rt-type=""image"" data-rt-align=""center""><div id=""""><img src=""https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/62c4b83b41c194b7dfc81590_PM%206.png"" loading=""lazy"" id="""" width=""auto"" height=""auto""></div></figure><figure id="""" class=""w-richtext-figure-type-image w-richtext-align-center"" data-rt-type=""image"" data-rt-align=""center""><div id=""""><img src=""https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/62c4b88acab22c81d0577a80_Pm%2019.png"" loading=""lazy"" id="""" width=""auto"" height=""auto""></div></figure><figure id="""" class=""w-richtext-figure-type-image w-richtext-align-center"" data-rt-type=""image"" data-rt-align=""center""><div id=""""><img src=""https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/62c4b917a154ac12f8b23206_Pm%208.png"" loading=""lazy"" id="""" width=""auto"" height=""auto""></div></figure><figure id="""" class=""w-richtext-figure-type-image w-richtext-align-center"" data-rt-type=""image"" data-rt-align=""center""><div id=""""><img src=""https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/62c4b87c83a6f1275ea87984_PM%2011.png"" loading=""lazy"" id="""" width=""auto"" height=""auto""></div></figure><p id="""">‍<a href=""https://www.dropbox.com/s/fr3trq8s74g37eg/FINAL%20July%202022%20Magazine.pdf?dl=0"" id="""">‍</a><em id="""">‍</em></p><figure id="""" class=""w-richtext-figure-type-image w-richtext-align-center"" data-rt-type=""image"" data-rt-align=""center""><div id=""""><img src=""https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/62c4b8bae8365954c5cc2273_PM%2012.png"" loading=""lazy"" id="""" width=""auto"" height=""auto""></div></figure><p id=""""><em id="""">‍<br></em></p>","Project Mexico participants were enriched by a week packed with blessings, prayers, love and memories for a lifetime. ",https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/62e3e9116bb2f04aa6221e5f_pm-main.webp,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/62e3e9116bb2f04aa6221e5f_pm-main.webp,false,#0088ba,Fri Jul 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time),Mark & Barbara Fridell,,Fri Jul 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time),,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/62c223cbe79d6822c6fe44dc_62bfc98f554a8db93302d470_PM%25201.png; https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/62c223cbe79d6874adfe44e1_62bfc98fb1dd913bdb9ad3c6_PM%25202.png; https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/62c223cbe79d6805cffe44df_62bfc98f497767fb63ac2f69_PM%25203.png; https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/62c223cbe79d680285fe44dd_62bfc98f4977676481ac2f8e_PM%25205.png; https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/62c223cbe79d682348fe44de_62bfc98fabf5f0b4146f595f_PM%25206.png; https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/62c223cbe79d686963fe44e7_62bfc98e4977673a03ac2eca_PM%25207.png; https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/62c223cbe79d684080fe44ea_62bfc98e4151d7a85647d0d9_Pm%25208.png; https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/62c223cbe79d688833fe44e6_62bfc98e130ad3155592ad0b_PM%25209.png; https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/62c223cbe79d686dc6fe44e5_62bfc98e4977675882ac2f0b_PM%252012.png; https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/62c223cbe79d684d40fe44e2_62bfc98e130ad35b8592ad40_Pm%252014.png; https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/62c223cbe79d688158fe44e3_62bfc98eabf5f072e56f5922_Pm%252019.png; https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/62c223cbe79d68584dfe44e0_62bfc2db10a32e3cdbd6f568_PM.png; https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/62c223cbe79d6876b9fe44e4_62bfbf105cc255644ccb0717_Pm%252013.png; https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/62c223cbe79d685f6bfe44e8_62bfc9c9b1dd918f849ad3c9_PM%2520Logo.png
NEW: August Resurrection Digital Magazine,read-online-august-resurrection-magazine,632ff0c7692e3128504d4e21,632ff0c7692e318d744d5416,Sun Jul 31 2022 22:21:23 GMT+0000 (Coordinated Universal Time),Mon Aug 01 2022 14:21:44 GMT+0000 (Coordinated Universal Time),Tue Sep 27 2022 23:18:31 GMT+0000 (Coordinated Universal Time),"<h4 id="""">You can now flip the pages of the Resurrection digital monthly magazine just like you do when reading a print magazine!&nbsp;This month, our focus is on Christ Our Cornerstone and Growing in Him. <a href=""https://online.fliphtml5.com/pasmt/ikhs/"">Read on to learn more<br></a></h4><figure class=""w-richtext-figure-type-image w-richtext-align-center"" data-rt-type=""image"" data-rt-align=""center""><div><img src=""https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/62e7e16c8179594d58c3175d_aug-22-cover-only.webp"" loading=""lazy""></div><figcaption><a href=""https://online.fliphtml5.com/pasmt/ikhs/"">August 2022</a></figcaption></figure>",NEW: You can now flip the pages of the Resurrection digital monthly magazine just like you do when reading a print magazine online each month. Check it out!,,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/62e7e113953e8766b1b2c4ad_monthly-mag-aug.webp,true,,Sun Jul 31 2022 00:00:00 GMT+0000 (Coordinated Universal Time),Renee Taylor,,Sun Jul 31 2022 00:00:00 GMT+0000 (Coordinated Universal Time),,
Register! Labor Day Family Retreat,register-labor-day-family-retreat,632ff0c7692e3128504d4e21,632ff0c7692e31f74d4d5414,Sun Jul 31 2022 22:51:23 GMT+0000 (Coordinated Universal Time),Mon Aug 01 2022 13:49:20 GMT+0000 (Coordinated Universal Time),Tue Sep 27 2022 23:18:31 GMT+0000 (Coordinated Universal Time),"<figure class=""w-richtext-figure-type-image w-richtext-align-fullwidth"" style=""max-width:1280px"" data-rt-type=""image"" data-rt-align=""fullwidth"" data-rt-max-width=""1280px""><div><img src=""https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/62e7d979cf20462ed3b8aebf_labor-day-retreat.webp"" loading=""lazy""></div></figure><h3 id="""">Registration is now open for this year's annual Labor Day Retreat - bring the whole family for a weekend of fellowship, pool time, activities, hikes, and MORE!<a href=""https://bit.ly/2022LaborDayRegForm"" id=""""> Download a registration form</a></h3>","Registration is now open - bring the whole family for a weekend of fellowship, faith, and FUN!",,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/62e7d979cf20462ed3b8aebf_labor-day-retreat.webp,false,"hsla(4.7368421052631575, 46.91%, 31.76%, 1.00)",Sun Jul 31 2022 00:00:00 GMT+0000 (Coordinated Universal Time),Carolina Mamoulelis,,Sun Jul 31 2022 00:00:00 GMT+0000 (Coordinated Universal Time),,
Registration Now Open! Resurrection Golf Tournament,registration-now-open-resurrection-golf-tournament,632ff0c7692e3128504d4e21,647e7790c4cee98f9eb3bc2f,Tue Jun 06 2023 00:02:24 GMT+0000 (Coordinated Universal Time),Tue Jun 06 2023 00:02:24 GMT+0000 (Coordinated Universal Time),Tue Jun 06 2023 00:02:24 GMT+0000 (Coordinated Universal Time),"<figure class=""w-richtext-figure-type-image w-richtext-align-fullwidth"" style=""max-width:1280px"" data-rt-type=""image"" data-rt-align=""fullwidth"" data-rt-max-width=""1280px""><div><img src=""https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/647e7740551babcc8200ccb1_2023%20Golf%20Digi%20Sign%20-%20June.png"" loading=""lazy""></div><figcaption><a href=""https://resurrectiongoc.com/golf""><strong>Register TODAY!</strong></a></figcaption></figure>",,,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/647e7740551babcc8200ccb1_2023%20Golf%20Digi%20Sign%20-%20June.png,false,,Mon Jun 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time),Karen Ries,,Mon Jun 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,
Resurrection Golf Tournament – Sponsorship Opportunities,resurrection-golf-tournament-sponsorship-opportunities,632ff0c7692e3128504d4e21,632ff0c7692e3173c24d540e,Sat Jul 02 2022 03:46:18 GMT+0000 (Coordinated Universal Time),Thu Jul 28 2022 05:07:20 GMT+0000 (Coordinated Universal Time),Tue Sep 27 2022 23:18:31 GMT+0000 (Coordinated Universal Time),"<p id="""">We’re teeing up this year’s sponsorship opportunities before it’s time for you to tee off! Visit <a href=""https://www.resurrectiongoc.com/golf"">Resurrection Golf</a> to sign up.</p><p id="""">‍</p>",We’re teeing up this year’s sponsorship opportunities before it’s time for you to tee off!,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/62e2197971ed51ea94dfa3ec_golft-tournament-cms-main.webp,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/62e218e36c809f25e352af53_golf-tournament-cms.webp,false,#91ff02,Fri Jul 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time),Karen Ries,,Fri Jul 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time),,
THIS SUNDAY: Join us for Ministry Sunday & Expo ,resurrection-open-house-and-ministry-expo,632ff0c7692e3128504d4e21,64bda1001b1898d969c2421f,Sun Jul 23 2023 21:52:00 GMT+0000 (Coordinated Universal Time),Wed Sep 06 2023 22:48:27 GMT+0000 (Coordinated Universal Time),Wed Sep 06 2023 22:51:56 GMT+0000 (Coordinated Universal Time),"<figure id="""" class=""w-richtext-figure-type-image w-richtext-align-fullwidth"" style=""max-width:1280px"" data-rt-type=""image"" data-rt-align=""fullwidth"" data-rt-max-width=""1280px""><div id=""""><img src=""https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/64f9019e6aac5255e472a07d_2023%20Open%20House%20Postcard%20Front.png"" loading=""lazy"" id="""" width=""auto"" height=""auto"" alt=""""></div></figure><h3 id=""""><br>You Don't Need to be Greek to attend Resurrection Greek Orthodox Church!</h3><p id="""">Everyone is welcome at&nbsp;Resurrection Greek Orthodox Church. Come and See how we - as one body - are loving our neighbors and striving to Be the Body of Christ in our community. You Belong Here!</p><p id="""">‍</p><figure id="""" class=""w-richtext-figure-type-video w-richtext-align-fullwidth"" style=""padding-bottom:56.206088992974244%"" data-rt-type=""video"" data-rt-align=""fullwidth"" data-rt-max-width="""" data-rt-max-height=""56.206088992974244%"" data-rt-dimensions=""854:480"" data-page-url=""https://youtu.be/IgSDMwfwd6M""><div id=""""><iframe allowfullscreen=""true"" frameborder=""0"" scrolling=""no"" src=""https://www.youtube.com/embed/IgSDMwfwd6M"" title=""You Belong Here - May 2023""></iframe></div></figure>",,,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/64f9019e6aac5255e472a07d_2023%20Open%20House%20Postcard%20Front.png,true,,Wed Sep 06 2023 00:00:00 GMT+0000 (Coordinated Universal Time),Renee Taylor,,Wed Sep 06 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,
